,x,y,token
838,-37.746765,-3.3447146,million
839,-19.65994,-26.75496,miles
840,-40.52112,2.994647,wasted
841,-31.91777,12.863343,could
842,-40.304626,2.4283202,spent
843,-2.575224,-26.695673,starving
844,-9.018888,15.086309,aids
845,-29.174515,-6.413451,africa
846,-13.141811,33.924934,simply
847,-21.813042,21.41726,remade
848,-27.4386,17.73637,fails
849,-26.244673,13.144791,capture
850,4.3628125,21.156546,flavor
851,-6.6476827,-7.2427526,terror
852,-31.243969,5.762787,title
853,27.348898,-3.5469024,liam
854,27.74907,-3.633137,neeson
855,1.6779648,39.393406,excellent
856,-29.791166,21.276182,always
857,-10.654421,26.289434,holds
858,-14.321069,28.51545,exception
859,32.51354,-11.652112,owen
860,35.76815,-8.786412,wilson
861,-34.519005,16.954145,feel
862,29.241093,21.657127,character
863,34.116074,-10.530467,luke
864,-26.24315,22.97083,major
865,-26.542221,15.7268,fault
866,-31.975,1.0028255,version
867,32.457153,11.741474,strayed
868,26.414375,-10.4618845,shirley
869,36.677002,-6.7039127,jackson
870,-30.482563,10.720556,attempts
871,-5.0114703,9.139942,grandiose
872,-9.626512,30.629763,thrill
873,-38.75749,-4.086559,earlier
874,-10.136428,-9.550194,trade
875,5.4703603,-22.124134,snazzier
876,-32.227478,30.933907,special
877,-36.21374,-20.33284,effects
878,-28.282146,17.075483,enjoy
879,-6.508073,15.434152,friction
880,-38.70581,6.034295,older
881,-3.6366475,38.54579,horrible
882,3.2303662,28.067488,continuous
883,-37.235123,-0.5653927,minute
884,10.380516,36.295254,fight
885,-30.815805,9.71368,chance
886,22.027315,27.73833,development
887,-9.729068,-24.714619,busy
888,-40.442585,0.8905486,running
889,-6.216383,-16.263748,sword
890,-8.326334,30.00317,emotional
891,-2.4131305,18.360165,attachment
892,-30.094341,18.508554,except
893,-14.338661,-24.052553,machine
894,-31.43917,11.34237,wanted
895,-27.502775,9.801034,destroy
896,0.6685621,28.026825,blatantly
897,-9.764911,-25.13161,stolen
898,1.0103275,17.152256,lotr
899,-31.555182,-3.9284272,wars
900,-17.55584,8.809879,matrix
901,-14.43777,24.559,examples
902,0.8184065,34.657597,ghost
903,10.803245,36.053673,final
904,-12.980637,-5.862609,yoda
905,25.060236,-0.33610582,obee
906,14.219974,-23.08734,vader
907,9.243598,-35.139057,spider
908,-31.006855,17.926916,beginning
909,11.050715,-3.8008468,frodo
910,-6.045192,-28.740429,attacked
911,-27.181719,-6.14218,return
912,-0.7047908,-7.2876453,kings
913,18.666546,-1.1690999,elijah
914,31.348108,2.5636814,wood
915,-17.926497,-22.364632,victim
916,-35.217228,4.8717012,wait
917,-6.6898417,-28.304525,hypnotizes
918,16.519657,11.9883585,stings
919,-1.3668259,19.19267,wraps
920,-18.929628,0.36318853,hello
921,-21.793192,-23.967525,humans
922,9.78996,6.0487227,terminator
923,-31.241598,12.905028,someone
924,-27.148878,14.260644,tell
925,-6.535475,-9.998427,nazi
926,-3.9370108,32.650585,juvenile
927,-6.2013125,37.85635,line
928,-6.8400683,34.7174,rushed
929,-9.697946,31.44684,conclusion
930,-25.667034,17.875605,adult
931,-29.737778,16.476974,either
932,-29.16206,16.689539,disappointment
933,-27.324535,8.973677,save
934,-28.420357,16.72281,remember
935,-17.516914,26.679928,cinema
936,-8.060139,32.53476,dark
937,-13.211124,23.95059,places
938,-18.000645,-1.877714,nervous
939,-21.472343,-22.6467,dad
940,7.5730863,-32.67164,sister
941,-0.7621549,-9.280305,newbury
942,-4.5647726,-9.881101,berkshire
943,-29.17111,-6.3662214,england
944,-5.6246443,-13.099049,tigers
945,-13.654272,-28.70098,snow
946,-12.215581,21.90434,appearance
947,9.801862,-6.2141967,grizzly
948,34.357353,-6.888986,adams
949,39.459816,-1.2167175,actor
950,34.286587,-5.6843657,dan
951,-25.56155,22.613045,haggery
952,-29.006824,16.284637,think
953,-7.51736,40.252026,shot
954,-19.066368,-23.372784,dies
955,-31.251213,12.94669,anyone
956,-28.30655,11.730658,knows
957,-31.268768,1.9680711,dvd
958,-17.891155,-7.2175756,etc
959,-31.123398,10.740044,please
960,-7.861015,-5.502914,fitness
961,-10.30658,-28.72966,club
962,-28.478163,16.4575,shame
963,-11.296299,-22.801863,nearest
964,-29.305609,13.420662,hear
965,-33.274982,14.519282,others
966,-20.195011,19.280006,stinkers
967,-9.143884,-38.213806,nominated
968,-37.543163,-6.1790633,golden
969,-8.646617,-38.40149,globe
970,26.519367,22.142235,female
971,6.1833057,10.548069,renaissance
972,11.791685,-10.13592,painter
973,5.353649,20.63014,mangled
974,-25.778822,19.559435,recognition
975,-13.869059,26.138876,complaint
976,-15.933646,-3.9479654,liberties
977,-10.523876,22.68091,facts
978,30.906734,14.38672,perfectly
979,1.6428094,39.44767,fine
980,-5.2074003,22.366373,accounts
981,25.189507,1.9142559,artist
982,-0.9596033,31.12627,dishwater
983,-6.0745645,34.863567,dull
984,-1.2372136,37.907997,script
985,-29.235163,16.317959,suppose
986,-30.806387,11.463909,enough
987,-14.234792,-29.888008,naked
988,-7.08396,23.254883,factual
989,12.465569,20.985893,hurriedly
990,10.535719,17.152689,capped
991,-27.904392,18.10052,summary
992,-27.054272,8.8801155,saved
993,-38.43024,-3.1211123,couple
994,-37.209236,-0.4473312,hours
995,-3.8420017,2.866282,favored
996,3.3863463,9.189772,brevity
997,-27.7338,9.7467985,die
998,-33.739628,2.0466998,sequels
999,-29.780113,16.21801,surprise
1000,-20.602394,22.746506,glut
1001,2.6003203,2.3252165,cashed
1002,-30.243073,16.411804,wrong
1003,-15.701727,-30.098248,guy
1004,-10.687514,31.386415,concept
1005,-11.173427,7.1412683,cliffhanger
1006,-6.157702,-28.17148,mountain
1007,-2.7775872,-27.445564,rescue
1008,5.233292,26.14995,sly
1009,-29.185993,8.692834,stop
1010,17.161762,0.505494,stallone
1011,-18.375061,0.5497155,nit
1012,-9.894122,-24.9046,pickers
1013,-12.487013,34.918453,especially
1014,10.534588,10.330553,expert
1015,-7.686345,-18.193989,climbing
1016,-8.403593,-7.9167013,base
1017,-13.131552,-24.787539,jumping
1018,-0.12318564,-10.345841,aviation
1019,8.262434,30.768469,facial
1020,8.29515,30.775036,expressions
1021,-8.817922,33.471157,full
1022,-11.453394,28.753729,excuses
1023,-22.83678,15.03949,dismiss
1024,-1.7006645,25.890234,overblown
1025,-31.38932,7.195941,pile
1026,-31.306309,7.6185346,junk
1027,-14.0725155,38.010204,acted
1028,-13.961519,-25.064686,horse
1029,20.756113,26.935328,lovable
1030,-0.24844514,29.617142,undeniably
1031,-18.984425,31.00669,romp
1032,-8.934805,34.510044,plenty
1033,-8.951724,33.77033,thrills
1034,-11.267692,34.83745,unintentionally
1035,-10.852767,34.516514,laughs
1036,36.825146,-7.069692,john
1037,-15.68318,-5.9607177,lithgows
1038,-10.481272,-3.7937908,sneery
1039,-22.753214,5.984699,evilness
1040,-16.866142,-0.23905817,tick
1041,-30.072533,1.9681827,box
1042,-8.63287,-15.295918,baddies
1043,-7.9344683,10.324822,permanently
1044,3.5810552,-24.618298,harassed
1045,9.393023,-17.347178,hapless
1046,8.927356,-23.045624,turncoat
1047,11.556133,-28.511606,agent
1048,23.896832,-10.377413,rex
1049,13.919827,-10.410556,linn
1050,-15.653009,2.505409,travers
1051,35.26312,-8.282256,henry
1052,29.803305,-1.8708315,rooker
1053,9.436502,28.84758,noteworthy
1054,-10.731949,30.471018,cringe
1055,-26.236631,22.499344,worthy
1056,18.090067,3.486109,hal
1057,10.746684,-26.836882,insists
1058,-16.079226,-22.520994,constantly
1059,-8.318752,-17.659542,shrieking
1060,-29.13608,18.975428,painful
1061,-26.839375,12.371955,disbelief
1062,-14.545562,-3.6621459,captors
1063,-24.354174,11.90047,hurt
1064,-31.122168,12.813002,anybody
1065,-10.308658,8.56714,whilst
1066,-27.397717,15.670939,surely
1067,34.088226,-7.5105815,ralph
1068,26.20188,5.959253,waite
1069,36.219128,-8.022622,frank
1070,13.678056,17.129969,grinning
1071,-22.590225,-31.667082,girl
1072,2.4236288,-11.542678,plummets
1073,-31.937243,19.919016,mention
1074,12.14148,-29.30046,former
1075,-5.246364,-30.097616,london
1076,-11.704763,-24.950499,burning
1077,33.78541,-10.190352,craig
1078,35.270866,-9.527507,fairbrass
1079,13.148267,10.556995,brit
1080,16.87675,-11.500226,cropper
1081,-1.0450763,42.67493,using
1082,-20.485079,-4.374944,football
1083,-27.16382,10.520019,help
1084,-26.585188,15.920051,needed
1085,-20.995516,2.747756,judgement
1086,-29.571766,16.419344,cares
1087,-28.549341,15.41057,happen
1088,-28.460962,27.976538,lower
1089,33.965286,22.106895,expectations
1090,-28.713009,9.168337,turn
1091,-24.113659,3.7948174,volume
1092,-6.7825994,-19.138983,qaulen
1093,-14.418023,-29.421204,wearing
1094,-12.681413,-23.846907,helicopter
1095,-3.572802,38.558903,terrible
1096,-23.634964,4.7740517,misfortune
1097,-24.981407,4.400386,entirety
1098,-14.247679,24.550337,aspects
1099,-3.837055,32.979263,paper
1100,-3.7770708,34.23589,thin
1101,-11.068267,37.11207,sequences
1102,-8.586633,36.601803,fake
1103,-8.638522,33.205418,packed
1104,-20.109789,29.155052,crappy
1105,-24.966213,21.676617,liners
1106,-5.198486,26.145502,respectable
1107,-7.789843,33.37936,amusing
1108,-17.137863,16.378258,geared
1109,-11.554427,25.13588,towards
1110,-29.426674,-15.710654,women
1111,-12.067642,33.25222,utterly
1112,8.44457,27.589779,unattractive
1113,-20.148918,-33.852478,wrinkled
1114,-24.607773,13.509462,appear
1115,-8.168012,35.652905,weird
1116,3.7306192,36.354595,costumes
1117,-26.808146,15.985124,fail
1118,-11.604424,30.569006,miserably
1119,-13.123741,33.812855,absolutely
1120,-24.015558,4.0105524,hrs
1121,-33.20393,8.1281395,regret
1122,-20.428434,12.102498,rajnikanth
1123,-6.445643,28.179516,carries
1124,-14.867871,-18.782759,shoulders
1125,-28.177883,20.043877,although
1126,-31.306087,13.077767,anything
1127,3.8875527,37.484093,music
1128,21.513584,5.0658817,rehman
1129,-20.91627,36.760998,takes
1130,-27.071486,12.936812,grow
1131,-38.65361,11.107385,heard
1132,-30.83556,17.20211,start
1133,-24.885262,16.02551,liking
1134,-30.690737,1.6649331,straight
1135,-19.19287,25.457273,anime
1136,-26.119324,17.006618,matter
1137,-1.0703362,42.7028,used
1138,-13.680079,-13.574855,speed
1139,-1.5083418,-18.29644,racer
1140,-4.0700874,-9.175071,preschool
1141,-17.369059,34.233,several
1142,-7.676928,33.770775,hilarious
1143,-16.482357,8.878664,godzilla
1144,-34.604675,21.616404,lot
1145,-10.921187,27.432978,moving
1146,0.8091733,37.441677,usual
1147,-10.731785,24.671371,sudden
1148,-28.294317,-9.727963,boom
1149,7.840428,-38.410294,wwwaaaaayyyyy
1150,-21.04247,-15.658355,downhill
1151,3.787403,36.526443,animation
1152,-27.274975,18.923716,worse
1153,18.747015,8.047736,crissakes
1154,4.331999,20.574453,vividly
1155,-28.49335,-16.121275,bunch
1156,-28.998068,8.82444,run
1157,-21.767967,-24.317524,dinosaurs
1158,-15.6658325,26.932405,addition
1159,-3.9239872,22.214518,transition
1160,1.4640061,26.223005,unorganized
1161,8.647303,8.787188,dub
1162,-31.801414,2.0315943,viewed
1163,-2.9054806,38.39438,horrid
1164,-19.1902,-12.2177305,begging
1165,-31.053963,2.030607,tape
1166,-31.1135,2.0290728,vhs
1167,-26.309143,-0.80411035,player
1168,-34.51874,6.597925,kept
1169,-7.055474,-10.944403,surviving
1170,-17.54252,-2.1323838,cracking
1171,-10.295829,-21.094685,robots
1172,34.50126,2.4212172,joel
1173,35.546547,-8.849901,mike
1174,-31.314445,0.53594375,mst
1175,-29.02013,9.312366,pick
1176,-33.35727,-9.066745,season
1177,-31.589615,15.438948,honestly
1178,-28.661823,18.902369,barely
1179,-27.592852,9.941387,survive
1180,-30.287176,15.535258,heck
1181,-18.43656,-14.180036,planning
1182,6.464126,-30.401579,fellow
1183,-9.174458,6.0329905,otaku
1184,20.576052,-13.987027,pal
1185,-31.543327,-1.2041825,mine
1186,-32.810753,-5.1462154,halloween
1187,-33.12582,-5.5683618,night
1188,-7.21415,35.83764,stupid
1189,-17.744772,7.597613,improvement
1190,-32.936893,0.39653814,originally
1191,-29.93303,5.589072,according
1192,-19.480558,-5.3358827,grading
1193,-17.771011,29.942722,scale
1194,-28.74981,14.059153,means
1195,-25.950382,-3.359694,counting
1196,-31.280354,10.720521,unless
1197,1.7370056,2.2636971,worldfest
1198,-24.568357,19.697464,received
1199,-9.850906,29.883495,amount
1200,-23.08394,2.7889664,applause
1201,-25.05738,6.06143,afterwards
1202,-21.911783,-10.829339,receiving
1203,-15.062192,37.88795,known
1204,27.75854,-10.526719,beals
1205,35.476994,-9.069534,parker
1206,39.43795,-1.2156385,actress
1207,-14.133274,25.258095,part
1208,-26.364557,15.870803,allowed
1209,-25.34393,11.33794,judge
1210,20.805534,27.286592,unsympathetic
1211,-25.999914,17.126604,therefore
1212,-29.318502,18.968315,bore
1213,-8.264159,29.835573,depth
1214,-1.7968506,36.17918,revolving
1215,-15.65265,-30.072111,cop
1216,-34.842308,17.186808,feels
1217,-31.11499,1.595498,video
1218,-17.620079,29.682331,standards
1219,14.08239,-28.299282,karen
1220,37.96545,-2.336814,carpenter
1221,36.948296,-7.7977486,singer
1222,-5.893646,32.229267,complex
1223,-18.502325,14.464539,though
1224,-6.9579883,31.119413,accurate
1225,-10.878146,23.336765,details
1226,27.870636,-5.773655,cynthia
1227,33.694035,-2.2281954,gibb
1228,11.080228,31.007889,portrays
1229,-6.784237,-1.7417192,election
1230,8.588585,27.561266,naive
1231,-7.4700456,35.872807,dumb
1232,29.261362,21.788902,role
1233,-9.007185,24.137466,stronger
1234,8.213542,30.289984,personality
1235,32.079685,-5.9755077,louise
1236,28.397038,-11.985445,fletcher
1237,26.648273,-7.7632275,agnes
1238,1.6055937,39.380527,terrific
1239,-21.296719,-0.103884496,job
1240,4.2240877,38.215485,songs
1241,-29.00358,-1.7224026,album
1242,-28.13661,19.593925,unfortunately
1243,-30.457499,6.352585,ratings
1244,-29.980816,-0.7288923,usa
1245,-29.12798,-6.076739,countries
1246,-16.295052,-24.689142,cell
1247,11.57342,24.278793,exotic
1248,-17.23785,26.738874,masterpiece
1249,4.0054755,28.144135,dizzying
1250,-13.974019,-26.216242,trip
1251,-6.3927493,7.693327,vast
1252,-35.02714,8.862429,mind
1253,-20.370228,14.572261,conclusive
1254,-7.807775,14.330844,evidence
1255,-22.347649,17.665628,achieved
1256,-8.671732,19.487764,beings
1257,-0.6130215,-3.9224362,unleash
1258,-3.6144204,-3.245512,uninhibited
1259,-3.1088798,13.630012,imaginations
1260,-2.4518485,-21.554562,boldness
1261,-20.863499,5.4744925,pushing
1262,-5.347287,34.009953,aside
1263,-9.517071,21.999306,thoughts
1264,-16.462475,-6.329324,fall
1265,-16.991776,21.204233,formulas
1266,-13.069141,24.556181,cliches
1267,-7.5550413,29.60253,creating
1268,2.0249035,39.296326,magnificent
1269,-31.839516,-0.45274004,date
1270,-17.278448,34.199566,numerous
1271,-19.893396,17.360594,complaints
1272,-31.14111,12.869316,anywhere
1273,-8.412536,29.789753,substance
1274,-14.194602,34.262333,poorly
1275,-13.684583,18.363176,negatively
1276,-24.765163,16.989332,criticize
1277,-27.145613,9.255456,miss
1278,-20.338102,22.203623,landmark
1279,-17.889544,24.325848,tradition
1280,-29.346378,10.328295,future
1281,-30.664993,10.226893,hopefully
1282,-26.262627,13.772689,follow
1283,-18.156717,-24.117535,opened
1284,-15.292024,-25.039572,door
1285,-8.732646,29.412952,imagination
1286,-11.606814,-16.403748,slam
1287,34.240498,5.6530933,tarsem
1288,32.90557,6.242457,singh
1289,-31.586868,10.955815,want
1290,-31.870417,15.197451,personally
1291,-2.3682914,22.308224,welcome
1292,-25.410048,12.281193,challenge
1293,-28.615095,9.621519,talk
1294,-16.580963,-24.692223,inside
1295,-27.13611,17.279697,agree
1296,-18.981781,26.41069,genre
1297,7.924648,16.227842,overworked
1298,-5.3464766,18.865961,depict
1299,-14.463226,-15.45898,killers
1300,-14.867497,37.67488,worked
1301,-27.38566,17.635134,failed
1302,13.304006,-11.163986,blaze
1303,-13.149,-36.90746,trail
1304,-9.610112,31.537,twist
1305,-9.879984,14.703398,physically
1306,-17.766756,-27.542788,transported
1307,-6.7535524,30.161514,presented
1308,-31.3209,13.114343,nothing
1309,-7.1027856,32.001442,fascinating
1310,-8.947442,19.979525,journey
1311,4.1603675,-29.758451,mysterious
1312,-10.68985,22.604364,subject
1313,-20.494987,-1.4081378,studied
1314,-3.0191913,5.4097824,bog
1315,-5.8364115,19.015312,scientific
1316,3.1343741,22.271755,jargon
1317,-26.847881,14.13352,explain
1318,35.417923,-9.527163,jennifer
1319,33.02111,-5.6006613,lopez
1320,-19.429945,-21.062176,enter
1321,-16.51912,-22.857159,brain
1322,-8.964186,21.942112,lies
1323,-6.0850306,-23.816679,laboratory
1324,-14.927141,-24.743742,table
1325,-6.641533,27.700024,wrapped
1326,-12.585424,-32.051125,twizzlers
1327,-12.427272,-32.24304,jaunted
1328,4.6481295,7.637089,entity
1329,-30.604057,11.00297,wants
1330,-29.577879,16.252174,guess
1331,-9.209404,23.328323,explanations
1332,6.860035,10.949324,ventures
1333,-14.008955,-24.700838,onto
1334,-14.231523,-24.777422,ground
1335,-8.822093,15.244254,desires
1336,-27.690903,17.10906,noticed
1337,-26.307526,19.000645,showed
1338,-9.677975,21.426678,reality
1339,-3.4097102,26.366577,contrast
1340,0.7328719,32.172504,bright
1341,3.3550308,36.442173,visuals
1342,-16.081709,28.197193,nonetheless
1343,3.7799246,36.173397,design
1344,-4.7140765,28.937132,astonishing
1345,-30.025322,15.838765,surprised
1346,-9.13746,-38.14106,oscars
1347,3.491812,36.755424,cinematography
1348,-12.498524,10.06995,repeating
1349,-30.168535,18.455057,else
1350,-25.289816,13.345274,stress
1351,-28.890461,8.916611,walk
1352,-28.439661,8.207294,open
1353,-24.869457,21.156076,wonders
1354,-34.506798,8.500081,eye
1355,9.297287,16.968111,popping
1356,-3.4328275,8.430194,feast
1357,9.084487,27.822216,assured
1358,-27.94962,8.766089,crazy
1359,-6.2047687,20.678316,psychology
1360,-13.763995,-19.617409,alley
1361,-29.542845,8.754454,leaving
1362,-33.654427,16.072304,audience
1363,39.33982,10.704195,member
1364,-27.39329,5.3109407,whoever
1365,-6.16331,-17.653711,smoking
1366,4.183676,14.005951,stinging
1367,-9.942388,21.062887,political
1368,-8.333984,30.807865,satire
1369,-21.514616,24.000744,hollywood
1370,-30.63108,2.3052092,blockbuster
1371,-7.23945,33.451897,sappy
1372,5.1116967,37.5184,values
1373,-28.638203,-1.6234173,promo
1374,-31.199118,5.755365,list
1375,-20.412064,5.75038,turning
1376,-8.822796,20.08597,spirit
1377,-16.770645,-24.794386,behind
1378,-23.05798,-6.011106,war
1379,-6.010288,-7.433466,inc
1380,-0.29474628,11.017002,depresses
1381,1.3103352,32.4728,clumsy
1382,-1.2789764,12.998482,targets
1383,-10.179678,20.5462,reflect
1384,-9.223216,20.743246,existence
1385,-27.033813,16.158075,serious
1386,-15.068736,3.1890671,critique
1387,-2.9228802,38.797962,poor
1388,-25.988419,22.359608,particular
1389,-5.9781804,-9.729655,corporatization
1390,-19.154276,31.011154,poking
1391,-3.6025546,14.855032,diminishes
1392,-16.751698,1.6812155,atrocity
1393,5.789028,21.376001,similarly
1394,2.1633945,9.500427,trivializes
1395,-7.375348,30.935375,genuine
1396,-5.4514337,15.761979,concern
1397,-11.180642,30.607214,frustrating
1398,-34.81872,17.237457,seemed
1399,8.194539,26.270472,energetic
1400,-29.062511,13.889897,prepared
